日期,觀測時間(hour),測站氣壓(hPa),海平面氣壓(hPa),氣溫(℃),露點溫度(℃),相對溼度(%),風速(m/s),風向(360degree),最大瞬間風(m/s),最大瞬間風風向(360degree),降水量(mm),降水時數(h),全天空日射量(MJ/㎡),紫外線指數
2024-05-13,14,1010.6,1014.2,22.1,17.5,75,2.0,120,6.4,130,0.0,0.0,0.57,2
2024-05-13,15,1010.6,1014.1,22.6,17.1,71,2.3,100,6.5,70,0.0,0.0,0.75,2
2024-05-13,16,1010.6,1014.1,22.6,16.2,67,2.9,120,8.5,100,0.0,0.0,0.8,2
2024-05-13,17,1010.6,1014.1,22.8,16.4,67,2.1,110,7.0,130,0.0,0.0,0.58,1
2024-05-13,18,1011.2,1014.7,22.4,16.2,68,2.5,100,7.4,100,0.0,0.0,0.49,0
2024-05-13,19,1011.5,1015.1,22.2,16.0,68,1.4,100,6.5,80,0.0,0.0,0.03,0
2024-05-13,20,1012.0,1015.6,22.0,15.1,65,2.4,100,7.7,90,0.0,0.0,0.0,0
2024-05-13,21,1012.3,1015.9,21.7,16.2,71,2.2,110,5.7,80,0.0,0.0,0.0,0
2024-05-13,22,1012.5,1016.1,21.2,16.6,75,1.9,100,5.0,130,0.0,0.0,0.0,0
2024-05-13,23,1012.3,1015.9,21.0,16.2,74,2.2,120,4.7,100,0.0,0.0,0.0,0
2024-05-13,24,1011.6,1015.2,20.6,16.0,75,1.3,120,3.7,80,0.0,0.0,0.0,0
2024-05-14,1,1010.9,1014.5,20.2,15.8,76,1.4,150,3.2,120,0.0,0.0,0.0,0
2024-05-14,2,1010.9,1014.5,19.5,16.0,80,1.0,150,2.2,170,0.0,0.0,0.0,0
2024-05-14,3,1010.8,1014.4,18.9,16.5,86,0.7,210,1.8,150,0.0,0.0,0.0,0
2024-05-14,4,1010.7,1014.3,18.6,16.4,87,0.7,190,1.3,140,0.0,0.0,0.0,0
2024-05-14,5,1010.9,1014.5,18.3,16.5,89,0.4,40,1.2,70,0.0,0.0,0.0,0
2024-05-14,6,1011.5,1015.1,19.0,16.4,85,0.5,100,2.4,60,0.0,0.0,0.12,0
2024-05-14,7,1011.9,1015.5,20.8,16.6,77,2.0,120,3.9,120,0.0,0.0,0.74,1
2024-05-14,8,1012.4,1015.9,22.8,16.8,69,2.7,100,7.2,110,0.0,0.0,1.55,2
2024-05-14,9,1012.8,1016.3,24.2,17.0,64,2.6,110,6.9,100,0.0,0.0,2.31,4
2024-05-14,10,1012.7,1016.2,25.7,14.8,51,2.8,100,9.0,130,0.0,0.0,3.05,7
2024-05-14,11,1012.2,1015.7,26.9,12.9,42,2.6,90,10.0,140,0.0,0.0,3.42,9
2024-05-14,12,1012.1,1015.6,26.3,13.1,44,4.3,100,10.0,80,0.0,0.0,3.17,9
2024-05-14,13,1011.7,1015.2,26.7,14.5,47,3.6,110,11.0,80,0.0,0.0,3.54,10
2024-05-14,14,1011.3,1014.8,27.2,13.2,42,4.6,100,9.4,110,0.0,0.0,3.47,8
2024-05-14,15,1011.1,1014.6,27.4,13.4,42,3.8,110,10.2,110,0.0,0.0,2.93,6
2024-05-14,16,1011.1,1014.6,26.6,12.7,42,4.1,100,8.6,80,0.0,0.0,2.27,4
2024-05-14,17,1011.8,1015.3,25.2,11.8,43,4.0,110,10.1,100,0.0,0.0,1.29,2
2024-05-14,18,1012.7,1016.2,24.4,10.3,41,3.8,110,10.9,100,0.0,0.0,0.51,0
2024-05-14,19,1013.1,1016.6,23.4,15.2,60,1.4,90,7.7,110,0.0,0.0,0.02,0
2024-05-14,20,1013.5,1017.1,23.0,14.6,59,1.2,140,4.6,120,0.0,0.0,0.0,0
2024-05-14,21,1014.1,1017.7,22.4,12.7,54,1.6,150,3.9,110,0.0,0.0,0.0,0
2024-05-14,22,1014.7,1018.3,21.4,11.2,52,0.5,210,2.7,170,0.0,0.0,0.0,0
2024-05-14,23,1014.7,1018.3,20.9,8.2,44,1.1,180,2.4,180,0.0,0.0,0.0,0
2024-05-14,24,1014.2,1017.8,20.5,9.5,49,1.2,140,2.6,140,0.0,0.0,0.0,0
2024-05-15,1,1014.5,1018.1,21.0,12.7,59,2.2,130,4.0,130,0.0,0.0,0.0,0
2024-05-15,2,1014.2,1017.8,20.3,12.3,60,0.5,170,4.2,130,0.0,0.0,0.0,0
2024-05-15,3,1014.3,1017.9,20.4,14.5,69,1.9,120,4.8,100,0.0,0.0,0.0,0
2024-05-15,4,1014.6,1018.2,20.1,14.0,68,1.7,180,5.5,130,0.0,0.0,0.0,0
2024-05-15,5,1015.1,1018.7,21.3,16.3,73,2.4,130,4.8,110,0.0,0.0,0.0,0
2024-05-15,6,1015.8,1019.4,21.8,16.5,72,2.4,120,6.2,130,0.0,0.0,0.08,0
2024-05-15,7,1016.3,1019.9,21.9,16.0,69,2.9,100,10.3,100,0.0,0.0,0.52,1
2024-05-15,8,1016.3,1019.9,22.4,14.8,62,3.9,110,9.4,100,0.0,0.0,0.91,1
2024-05-15,9,1016.1,1019.7,23.4,15.5,61,2.8,120,8.7,130,0.0,0.0,1.48,3
2024-05-15,10,1015.5,1019.0,23.9,14.1,54,3.7,100,10.8,130,0.0,0.0,2.74,7
2024-05-15,11,1014.7,1018.2,24.7,15.4,56,3.1,70,10.3,90,0.0,0.0,3.43,9
2024-05-15,12,1013.6,1017.1,24.7,14.5,53,3.5,90,10.8,100,0.0,0.0,3.69,11
2024-05-15,13,1012.7,1016.2,24.7,15.1,55,4.0,70,10.5,100,0.0,0.0,3.57,10
2024-05-15,14,1011.9,1015.4,25.3,14.8,52,3.6,70,13.7,80,0.0,0.0,3.42,9
2024-05-15,15,1011.2,1014.7,24.8,14.9,54,3.8,90,12.4,60,0.0,0.0,2.59,6
2024-05-15,16,1010.8,1014.3,24.7,15.1,55,4.3,110,12.2,80,0.0,0.0,1.74,3
2024-05-15,17,1010.6,1014.1,24.1,15.3,58,4.6,110,11.7,100,0.0,0.0,1.25,1
2024-05-15,18,1010.8,1014.3,23.6,15.4,60,4.8,100,12.2,100,0.0,0.0,0.7,0
2024-05-15,19,1010.9,1014.4,23.1,15.7,63,3.7,100,10.3,110,0.0,0.0,0.05,0
2024-05-15,20,1011.1,1014.6,23.1,15.9,64,4.0,100,10.5,110,0.0,0.0,0.0,0
2024-05-15,21,1011.4,1014.9,23.2,16.0,64,3.5,110,9.0,100,0.0,0.0,0.0,0
2024-05-15,22,1011.2,1014.7,23.4,16.0,63,3.5,110,8.4,100,0.0,0.0,0.0,0
2024-05-15,23,1010.9,1014.4,23.2,16.5,66,2.6,100,6.6,140,0.0,0.0,0.0,0
2024-05-15,24,1010.3,1013.8,23.3,16.1,64,2.5,100,5.8,100,0.0,0.0,0.0,0
2024-05-16,1,1010.0,1013.5,23.1,16.7,67,1.6,100,4.7,100,0.0,0.0,0.0,0
2024-05-16,2,1009.5,1013.0,23.2,16.8,67,1.7,100,4.7,90,0.0,0.0,0.0,0
2024-05-16,3,1009.1,1012.6,23.0,16.8,68,1.2,120,3.7,80,0.0,0.0,0.0,0
2024-05-16,4,1009.3,1012.8,22.7,17.0,70,1.2,140,2.3,130,0.0,0.0,0.0,0
2024-05-16,5,1009.5,1013.0,22.7,16.5,68,0.8,220,1.6,160,0.0,0.0,0.0,0
2024-05-16,6,1009.8,1013.3,22.8,16.6,68,0.9,190,1.8,160,0.0,0.0,0.07,0
2024-05-16,7,1010.3,1013.8,23.5,16.8,66,0.2,0,2.2,190,0.0,0.0,0.35,0
2024-05-16,8,1010.5,1014.0,25.2,18.2,65,0.7,210,2.0,260,0.0,0.0,1.01,2
2024-05-16,9,1010.3,1013.8,26.8,17.6,57,1.2,180,2.9,180,0.0,0.0,2.28,4
2024-05-16,10,1009.9,1013.4,27.4,18.2,57,0.6,150,3.6,150,0.0,0.0,1.34,5
2024-05-16,11,1009.4,1012.9,28.3,18.4,55,1.2,120,3.2,100,0.0,0.0,1.83,6
2024-05-16,12,1009.0,1012.5,28.6,18.7,55,2.0,130,4.5,140,0.0,0.0,2.3,7
2024-05-16,13,1008.4,1011.9,29.1,19.2,55,1.7,150,4.8,160,0.0,0.0,2.04,6
2024-05-16,14,1008.2,1011.7,28.2,19.5,59,2.3,340,4.2,360,0.0,0.0,1.15,3
2024-05-16,15,1007.9,1011.4,28.6,20.4,61,1.7,340,4.9,350,0.0,0.0,0.74,2
2024-05-16,16,1007.6,1011.1,27.7,19.5,61,1.8,170,5.1,170,0.0,0.0,0.97,1
2024-05-16,17,1007.8,1011.3,27.4,19.5,62,2.8,180,5.2,180,0.0,0.0,0.78,1
2024-05-16,18,1008.1,1011.6,27.0,19.4,63,2.2,170,4.7,180,0.0,0.0,0.24,0
2024-05-16,19,1008.2,1011.7,26.4,19.1,64,2.3,140,4.5,100,0.0,0.0,0.02,0
2024-05-16,20,1008.4,1011.9,25.9,18.6,64,2.0,140,4.0,190,0.0,0.0,0.0,0
2024-05-16,21,1008.6,1012.1,25.5,18.9,67,1.7,170,3.4,120,0.0,0.0,0.0,0
2024-05-16,22,1008.9,1012.4,24.6,19.2,72,2.1,190,3.4,180,0.0,0.0,0.0,0
2024-05-16,23,1008.9,1012.4,24.4,18.8,71,1.7,190,3.3,180,0.0,0.0,0.0,0
2024-05-16,24,1008.3,1011.8,23.8,18.7,73,1.5,180,2.5,180,0.0,0.0,0.0,0
2024-05-17,1,1007.8,1011.3,23.5,18.8,75,0.8,230,2.2,190,0.0,0.0,0.0,0
2024-05-17,2,1007.4,1010.9,23.3,19.5,79,1.5,220,2.2,220,0.0,0.0,0.0,0
2024-05-17,3,1007.4,1010.9,22.8,19.6,82,1.5,240,2.4,250,0.0,0.0,0.0,0
2024-05-17,4,1007.9,1011.4,22.6,19.8,84,1.0,220,3.0,210,0.0,0.0,0.0,0
2024-05-17,5,1008.2,1011.7,22.1,19.1,83,1.7,160,2.6,180,0.0,0.0,0.0,0
2024-05-17,6,1008.1,1011.6,22.3,18.3,78,2.3,180,3.6,180,0.0,0.0,0.14,0
2024-05-17,7,1008.4,1011.9,22.8,18.6,77,1.1,160,4.1,180,0.0,0.0,0.74,1
2024-05-17,8,1008.7,1012.2,24.9,19.5,72,1.0,60,2.2,340,0.0,0.0,1.38,2
2024-05-17,9,1008.2,1011.7,27.5,20.1,64,1.0,50,3.6,70,0.0,0.0,2.38,4
2024-05-17,10,1008.0,1011.5,28.1,20.7,64,1.5,350,4.3,50,0.0,0.0,1.88,5
2024-05-17,11,1007.3,1010.8,29.0,20.7,61,3.3,110,8.3,100,0.0,0.0,3.29,9
2024-05-17,12,1006.6,1010.1,29.5,21.5,62,3.3,90,9.5,90,0.0,0.0,3.56,10
2024-05-17,13,1005.7,1009.1,29.6,21.0,60,4.9,60,10.6,50,0.0,0.0,3.24,9
2024-05-17,14,1005.2,1008.6,29.9,21.0,59,3.3,80,12.0,70,0.0,0.0,3.32,8
2024-05-17,15,1004.7,1008.1,30.1,20.7,57,3.7,90,11.0,100,0.0,0.0,2.72,6
2024-05-17,16,1004.7,1008.1,29.2,21.7,64,3.0,100,8.9,70,0.0,0.0,1.95,3
2024-05-17,17,1004.7,1008.2,28.5,21.6,66,3.5,100,8.2,100,0.0,0.0,1.21,1
2024-05-17,18,1005.2,1008.7,28.1,20.7,64,2.9,110,8.1,90,0.0,0.0,0.39,0
2024-05-17,19,1005.6,1009.1,27.1,20.7,68,3.2,100,9.7,100,0.0,0.0,0.05,0
2024-05-17,20,1006.5,1010.0,26.5,20.6,70,2.7,120,8.3,130,0.0,0.0,0.0,0
2024-05-17,21,1006.9,1010.4,26.1,21.1,74,2.3,100,7.1,100,0.0,0.0,0.0,0
2024-05-17,22,1006.6,1010.1,25.9,21.4,76,2.8,100,6.7,90,0.0,0.0,0.0,0
2024-05-17,23,1006.7,1010.2,25.5,21.6,79,2.7,100,6.7,80,0.0,0.0,0.0,0
2024-05-17,24,1006.0,1009.5,25.3,21.6,80,2.7,100,7.0,100,0.0,0.0,0.0,0
2024-05-18,1,1005.6,1009.1,25.1,21.8,82,2.4,110,7.2,70,0.0,0.0,0.0,0
2024-05-18,2,1005.1,1008.6,25.0,21.7,82,2.7,100,7.3,90,0.0,0.0,0.0,0
2024-05-18,3,1004.7,1008.2,25.1,21.6,81,2.7,100,6.4,90,0.0,0.0,0.0,0
2024-05-18,4,1004.7,1008.2,25.1,21.6,81,3.0,100,8.0,120,0.0,0.0,0.0,0
2024-05-18,5,1005.0,1008.5,24.8,22.1,85,2.7,100,6.6,100,0.0,0.0,0.0,0
2024-05-18,6,1005.1,1008.6,24.9,22.4,86,2.5,110,6.9,90,0.0,0.0,0.07,0
2024-05-18,7,1005.4,1008.9,25.4,22.5,84,2.4,100,8.9,100,0.0,0.0,0.37,0
2024-05-18,8,1006.2,1009.7,26.3,22.4,79,2.7,100,8.0,100,0.0,0.0,0.62,1
2024-05-18,9,1006.1,1009.6,27.7,22.4,73,3.0,100,7.5,90,0.0,0.0,1.6,4
2024-05-18,10,1005.8,1009.2,29.6,22.8,67,2.2,90,7.3,100,0.0,0.0,2.86,7
2024-05-18,11,1005.4,1008.8,31.0,21.5,57,3.4,100,7.1,80,0.0,0.0,3.39,10
2024-05-18,12,1004.9,1008.3,31.3,22.1,58,3.5,80,8.4,110,0.0,0.0,3.61,11
2024-05-18,13,1004.5,1007.9,30.3,22.5,63,3.3,100,9.7,100,0.0,0.0,3.16,10
2024-05-18,14,1004.5,1007.9,29.9,23.1,67,4.3,110,9.6,100,0.0,0.0,2.78,8
2024-05-18,15,1004.6,1008.1,28.9,22.9,70,3.7,100,10.1,100,0.0,0.0,1.21,3
2024-05-18,16,1004.3,1007.7,29.1,21.1,62,1.9,110,7.6,110,0.0,0.0,0.42,1
2024-05-18,17,1004.8,1008.3,27.9,22.9,74,2.8,100,7.3,100,0.0,0.0,0.32,1
2024-05-18,18,1005.1,1008.6,27.4,22.8,76,3.4,110,7.7,110,0.0,0.0,0.14,0
2024-05-18,19,1005.4,1008.9,26.9,22.8,78,3.1,100,8.0,80,0.0,0.0,0.01,0
2024-05-18,20,1005.9,1009.4,26.6,22.9,80,4.0,100,8.8,80,0.0,0.0,0.0,0
2024-05-18,21,1006.1,1009.6,26.3,22.8,81,2.4,90,7.4,80,0.0,0.0,0.0,0
2024-05-18,22,1006.4,1009.9,26.4,22.1,77,2.4,100,7.2,90,0.0,0.0,0.0,0
2024-05-18,23,1006.0,1009.5,26.4,22.1,77,2.7,100,7.5,120,0.0,0.0,0.0,0
2024-05-18,24,1005.5,1009.0,26.4,21.6,75,2.2,100,6.7,120,0.0,0.0,0.0,0
2024-05-19,1,1004.9,1008.4,26.3,21.7,76,2.5,90,7.2,100,0.0,0.0,0.0,0
2024-05-19,2,1004.4,1007.9,26.4,21.8,76,3.4,100,7.8,90,0.0,0.0,0.0,0
2024-05-19,3,1004.4,1007.9,26.1,22.0,78,3.2,100,8.0,70,0.0,0.0,0.0,0
2024-05-19,4,1004.6,1008.1,26.0,22.3,80,1.5,110,6.6,120,0.0,0.0,0.0,0
2024-05-19,5,1004.6,1008.1,25.9,22.2,80,2.4,110,6.5,100,0.0,0.0,0.0,0
2024-05-19,6,1005.0,1008.5,26.0,22.1,79,2.0,110,5.9,100,0.0,0.0,0.03,0
2024-05-19,7,1005.7,1009.2,26.1,22.2,79,2.8,110,7.3,90,0.0,0.0,0.24,0
2024-05-19,8,1005.8,1009.3,26.8,22.7,78,1.9,100,6.3,90,T,0.2,0.7,1
2024-05-19,9,1006.1,1009.6,27.3,22.9,77,2.0,90,8.4,90,0.0,0.0,1.04,3
2024-05-19,10,1006.0,1009.5,27.6,23.0,76,2.8,80,9.0,90,0.0,0.0,1.14,4
2024-05-19,11,1006.1,1009.6,27.6,23.2,77,3.3,60,8.8,80,0.0,0.0,1.3,4
2024-05-19,12,1006.0,1009.5,26.7,23.0,80,3.1,80,9.4,50,0.0,0.0,1.22,4
2024-05-19,13,1005.3,1008.8,27.2,23.0,78,5.1,100,13.7,110,0.0,0.0,1.73,6
2024-05-19,14,1005.1,1008.6,26.9,23.2,80,3.8,100,13.3,90,0.0,0.0,1.51,5
2024-05-19,15,1004.8,1008.3,26.5,23.0,81,4.4,100,12.6,100,0.0,0.0,0.83,2
2024-05-19,16,1005.1,1008.6,26.3,23.0,82,4.4,100,11.5,100,0.0,0.0,0.68,2
2024-05-19,17,1005.5,1009.0,26.2,23.1,83,3.7,110,11.5,90,0.0,0.0,0.46,1
2024-05-19,18,1006.3,1009.8,26.0,22.5,81,4.8,110,10.7,100,0.0,0.0,0.23,0
2024-05-19,19,1006.8,1010.3,25.9,22.6,82,3.6,110,10.6,110,0.0,0.0,0.04,0
2024-05-19,20,1007.6,1011.1,25.7,23.0,85,3.5,110,9.1,90,0.0,0.0,0.0,0
2024-05-19,21,1008.1,1011.6,25.6,22.9,85,3.7,120,9.8,140,0.0,0.0,0.0,0
2024-05-19,22,1008.2,1011.7,25.3,23.0,87,2.7,130,7.0,120,0.0,0.0,0.0,0
2024-05-19,23,1008.0,1011.5,25.3,23.5,90,2.0,110,6.1,100,0.0,0.0,0.0,0
2024-05-19,24,1007.4,1010.9,24.9,23.7,93,2.5,100,6.7,90,T,0.5,0.0,0
2024-05-20,1,1007.1,1010.6,25.1,23.7,92,1.9,120,6.6,110,0.0,0.0,0.0,0
2024-05-20,2,1006.9,1010.4,25.1,23.5,91,1.9,120,5.2,100,0.0,0.0,0.0,0
2024-05-20,3,1006.3,1009.8,25.0,23.6,92,2.2,130,5.7,130,0.0,0.0,0.0,0
2024-05-20,4,1006.2,1009.7,25.1,23.5,91,2.4,130,6.5,100,0.0,0.0,0.0,0
2024-05-20,5,1006.5,1010.0,25.1,23.9,93,1.6,150,5.1,20,0.0,0.0,0.0,0
2024-05-20,6,1006.8,1010.3,24.9,24.2,96,0.9,110,3.5,130,0.0,0.0,0.04,0
2024-05-20,7,1007.0,1010.5,25.4,24.5,95,0.5,110,3.6,110,0.0,0.0,0.23,0
2024-05-20,8,1007.5,1011.0,26.6,24.5,88,0.7,140,2.0,120,0.0,0.0,0.7,1
2024-05-20,9,1007.8,1011.3,26.8,24.5,87,0.7,210,2.6,280,T,0.5,0.28,1
2024-05-20,10,1007.6,1011.1,27.3,23.6,80,0.8,210,2.5,230,T,0.8,0.7,2
2024-05-20,11,1007.2,1010.7,28.1,23.9,78,1.1,360,2.6,350,T,0.4,0.76,3
2024-05-20,12,1006.8,1010.3,28.5,24.5,79,0.8,V,2.8,300,T,1.0,1.33,5
2024-05-20,13,1006.3,1009.8,27.9,25.0,84,1.4,100,3.6,90,T,1.0,1.03,4
2024-05-20,14,1005.9,1009.4,27.6,24.3,82,2.0,100,5.2,110,T,1.0,1.34,5
2024-05-20,15,1005.3,1008.8,27.4,24.3,83,2.5,110,5.6,100,T,0.4,0.81,2
2024-05-20,16,1005.0,1008.5,27.5,23.8,80,1.3,90,6.4,100,T,0.1,0.45,1
2024-05-20,17,1005.3,1008.8,26.5,24.0,86,2.5,120,6.9,110,T,0.3,0.19,0
2024-05-20,18,1006.1,1009.6,25.1,24.4,96,3.5,220,7.4,230,19.5,1.0,0.04,0
2024-05-20,19,1006.5,1010.0,25.3,24.3,94,1.6,150,6.2,110,4.0,0.2,0.0,0
2024-05-20,20,1007.1,1010.6,25.5,24.6,95,1.2,160,3.0,110,0.0,0.0,0.0,0
2024-05-20,21,1007.3,1010.8,25.0,24.1,95,1.2,140,2.2,150,0.0,0.0,0.0,0
2024-05-20,22,1007.5,1011.0,25.3,24.1,93,1.3,140,2.5,150,0.0,0.0,0.0,0
2024-05-20,23,1007.2,1010.7,25.1,24.1,94,0.6,140,2.0,130,0.0,0.0,0.0,0
2024-05-20,24,1006.6,1010.1,25.0,23.8,93,1.1,170,2.0,220,0.0,0.0,0.0,0
2024-05-21,1,1006.2,1009.7,24.7,24.0,96,1.0,220,2.7,180,0.0,0.0,0.0,0
2024-05-21,2,1005.6,1009.1,24.9,24.2,96,0.7,210,1.6,230,0.0,0.0,0.0,0
2024-05-21,3,1005.6,1009.1,25.3,24.4,95,1.3,250,3.2,280,T,0.3,0.0,0
2024-05-21,4,1005.8,1009.3,25.0,23.6,92,0.6,330,5.1,300,T,0.2,0.0,0
2024-05-21,5,1006.1,1009.6,24.6,23.4,93,0.6,V,5.6,320,0.0,0.0,0.0,0
2024-05-21,6,1006.3,1009.8,25.1,23.3,90,0.9,280,4.0,340,0.0,0.0,0.02,0
2024-05-21,7,1007.1,1010.6,25.4,23.3,88,0.5,290,3.6,320,0.0,0.0,0.13,0
2024-05-21,8,1007.6,1011.1,25.0,23.6,92,0.6,300,3.5,280,T,0.4,0.17,0
2024-05-21,9,1007.9,1011.4,25.2,23.6,91,0.6,260,2.4,290,0.5,1.0,0.45,1
2024-05-21,10,1007.9,1011.4,26.7,24.2,86,1.2,330,3.5,300,T,0.2,1.5,5
2024-05-21,11,1007.8,1011.3,27.2,23.7,81,1.0,290,4.3,340,T,0.6,1.47,5
2024-05-21,12,1007.6,1011.1,27.0,23.7,82,1.6,330,3.9,330,T,0.9,1.37,5
2024-05-21,13,1006.9,1010.4,25.9,23.0,84,1.9,110,4.5,350,T,0.1,0.51,2
2024-05-21,14,1006.4,1009.9,26.1,22.8,82,0.9,90,4.5,100,T,0.2,0.22,1
2024-05-21,15,1006.2,1009.7,25.7,22.6,83,1.7,140,4.1,110,T,1.0,0.13,0
2024-05-21,16,1006.0,1009.5,24.6,23.0,91,1.8,130,4.6,130,T,1.0,0.1,0
2024-05-21,17,1006.3,1009.8,24.5,22.8,90,1.4,120,5.4,110,T,1.0,0.09,0
2024-05-21,18,1006.7,1010.2,24.4,22.7,90,1.9,130,4.4,130,T,1.0,0.05,0
2024-05-21,19,1006.9,1010.4,24.2,22.5,90,2.0,140,5.1,130,T,0.3,0.0,0
2024-05-21,20,1007.3,1010.8,24.2,22.5,90,1.2,120,4.9,130,T,0.3,0.0,0
2024-05-21,21,1007.8,1011.3,24.1,22.4,90,2.0,100,5.0,100,T,0.3,0.0,0
2024-05-21,22,1008.0,1011.5,24.2,22.3,89,2.1,120,5.5,120,0.0,0.0,0.0,0
2024-05-21,23,1007.7,1011.2,24.2,22.3,89,1.6,100,5.4,80,0.0,0.0,0.0,0
2024-05-21,24,1007.1,1010.6,24.0,22.3,90,1.3,100,5.3,110,0.0,0.0,0.0,0
2024-05-22,1,1006.3,1009.8,24.1,22.2,89,1.2,110,4.6,130,0.0,0.0,0.0,0
2024-05-22,2,1006.1,1009.6,24.1,22.2,89,1.3,130,3.8,120,0.5,0.0,0.0,0
2024-05-22,3,1005.8,1009.3,24.0,22.3,90,1.3,110,3.4,130,T,0.1,0.0,0
2024-05-22,4,1005.7,1009.2,24.0,22.4,91,1.5,120,3.5,80,T,0.1,0.0,0
2024-05-22,5,1005.9,1009.4,24.0,22.4,91,1.9,110,4.2,110,0.0,0.0,0.0,0
2024-05-22,6,1006.1,1009.6,24.1,22.5,91,1.3,90,4.3,90,0.0,0.0,0.04,0
2024-05-22,7,1007.0,1010.5,24.4,22.7,90,1.1,90,5.4,90,0.0,0.0,0.15,0
2024-05-22,8,1007.5,1011.0,24.7,22.8,89,2.1,100,5.0,100,T,0.5,0.34,1
2024-05-22,9,1007.6,1011.1,25.6,22.9,85,1.4,110,4.8,90,T,0.1,0.51,1
2024-05-22,10,1007.8,1011.3,26.1,23.0,83,1.5,160,3.5,100,0.0,0.0,0.83,3
2024-05-22,11,1007.8,1011.3,26.0,23.3,85,1.5,100,3.4,70,0.0,0.0,0.4,2
2024-05-22,12,1007.3,1010.8,25.6,23.5,88,1.8,90,4.6,120,T,0.3,0.32,1
2024-05-22,13,1006.7,1010.2,25.9,23.2,85,1.7,110,4.7,110,T,0.1,0.59,2
2024-05-22,14,1005.9,1009.4,26.4,23.1,82,1.8,110,3.9,110,0.0,0.0,1.08,4
2024-05-22,15,1006.0,1009.5,26.4,23.1,82,1.5,100,4.3,80,0.0,0.0,0.42,1
2024-05-22,16,1006.1,1009.6,25.4,22.9,86,2.8,100,6.3,100,0.0,0.0,0.16,0
2024-05-22,17,1006.4,1009.9,24.9,23.2,90,1.1,90,6.8,100,T,0.4,0.06,0
2024-05-22,18,1007.2,1010.7,24.4,23.5,95,0.8,110,5.2,100,2.5,0.6,0.04,0
2024-05-22,19,1007.6,1011.1,24.3,23.4,95,1.4,100,3.7,90,0.5,0.7,0.0,0
2024-05-22,20,1007.0,1010.5,24.3,23.3,94,1.4,120,4.3,140,0.0,0.0,0.0,0
2024-05-22,21,1007.4,1010.9,24.2,23.5,96,0.7,110,2.7,110,0.0,0.0,0.0,0
2024-05-22,22,1007.3,1010.8,24.3,23.3,94,1.2,100,3.3,100,T,0.1,0.0,0
2024-05-22,23,1007.7,1011.2,24.2,23.4,95,1.2,100,2.4,40,0.0,0.0,0.0,0
2024-05-22,24,1007.5,1011.0,24.1,23.3,95,0.8,140,3.0,100,T,0.2,0.0,0
2024-05-23,1,1007.2,1010.7,24.2,23.2,94,1.4,130,2.5,130,T,0.2,0.0,0
2024-05-23,2,1007.2,1010.7,24.1,23.3,95,0.4,130,2.5,100,T,0.1,0.0,0
2024-05-23,3,1006.8,1010.3,23.9,23.4,97,0.5,90,2.1,20,T,0.4,0.0,0
2024-05-23,4,1006.7,1010.2,24.0,23.5,97,0.4,180,1.9,40,T,0.2,0.0,0
2024-05-23,5,1006.6,1010.1,24.1,23.4,96,1.0,130,2.5,130,0.0,0.0,0.0,0
2024-05-23,6,1007.6,1011.1,24.2,23.7,97,0.5,160,1.8,240,0.0,0.0,0.03,0
2024-05-23,7,1008.8,1012.3,24.6,23.9,96,0.9,210,1.7,130,0.5,0.6,0.11,0
2024-05-23,8,1008.9,1012.4,24.5,24.0,97,0.7,120,1.6,130,3.5,1.0,0.21,0
2024-05-23,9,1009.2,1012.7,25.2,23.8,92,1.1,290,2.7,270,T,1.0,0.44,1
2024-05-23,10,1009.0,1012.5,25.9,24.5,92,0.3,200,2.3,340,T,1.0,0.92,3
2024-05-23,11,1008.5,1012.0,26.4,23.1,82,0.7,210,1.9,240,0.5,0.4,0.94,3
2024-05-23,12,1007.9,1011.4,26.9,24.2,85,0.5,100,2.0,360,T,0.6,0.93,3
2024-05-23,13,1007.9,1011.4,27.8,23.6,78,0.4,210,2.7,360,T,1.0,1.15,4
2024-05-23,14,1007.7,1011.2,27.3,23.8,81,0.2,0,1.9,140,T,0.5,0.76,3
2024-05-23,15,1007.5,1011.0,27.6,23.2,77,1.3,330,4.5,350,T,0.7,0.72,2
2024-05-23,16,1007.3,1010.8,27.1,23.8,82,1.9,90,4.6,100,0.0,0.0,0.58,1
2024-05-23,17,1007.6,1011.1,26.4,23.5,84,1.7,90,4.9,110,T,0.5,0.2,0
2024-05-23,18,1007.9,1011.4,25.9,24.0,89,1.5,130,3.2,100,T,1.0,0.08,0
2024-05-23,19,1008.3,1011.8,25.9,24.0,89,0.9,140,3.7,90,T,0.1,0.01,0
2024-05-23,20,1008.6,1012.1,26.0,24.2,90,0.6,200,2.1,130,T,0.1,0.0,0
2024-05-23,21,1009.1,1012.6,25.9,24.0,89,0.8,160,1.9,120,0.0,0.0,0.0,0
2024-05-23,22,1009.6,1013.1,25.9,24.0,89,0.7,70,2.2,130,0.0,0.0,0.0,0
2024-05-23,23,1009.1,1012.6,25.7,23.6,88,0.5,130,3.3,140,0.0,0.0,0.0,0
2024-05-23,24,1008.6,1012.1,25.6,23.3,87,0.8,140,2.7,140,0.0,0.0,0.0,0
2024-05-24,1,1008.0,1011.5,25.1,23.7,92,0.6,40,2.1,50,T,0.2,0.0,0
2024-05-24,2,1007.7,1011.2,24.9,23.3,91,0.8,200,1.8,210,0.0,0.0,0.0,0
